id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-14628,2021-01-13,000001,Echange,611990,5950,F,RTE DE CALEYERE,0040,05200,05046,Embrun,05,,,050460000E0932,,,,,,,,,,,,,0,1,Maison,110,3,S,sols,,,765,6.48516,44.567786
2021-14628,2021-01-13,000001,Echange,611990,,,SAINT JACQUES,B152,05200,05046,Embrun,05,,,050460000E0933,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,400,6.48508,44.567643
2021-14629,2021-01-27,000001,Vente,73000,190,,RTE DE LA GUISANE,0500,05220,05079,Le Monêtier-les-Bains,05,,,05079000AB1131,,,31,19,,,,,,,,,1,2,Appartement,20,1,,,,,,6.50475,44.976295
2021-14630,2021-01-15,000001,Vente,364,,,LES EGAUX,B046,05140,05010,Aspres-sur-Buëch,05,,,050100000H0330,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,4886,5.772318,44.51941
2021-14631,2021-01-26,000001,Vente,204210,5248,,PIED DE LA LAUZIERE,B291,05250,05139,Dévoluy,05,,,051390020D0279,,,26,49.75,,,,,,,,,1,4,Local industriel. commercial ou assimilé,59,0,,,,,,5.887325,44.686391
2021-14632,2021-02-04,000001,Vente,361000,,,LES COQS SUD,B013,05130,05168,Sigoyer,05,,,05168000ZI0193,,,,,,,,,,,,,0,,,,,L,landes,,,1470,5.96775,44.47583
2021-14632,2021-02-04,000001,Vente,361000,5333,,LES COQS SUD,B013,05130,05168,Sigoyer,05,,,05168000ZI0195,,,,,,,,,,,,,0,1,Maison,167,4,L,landes,,,1000,5.96858,44.476276
2021-14632,2021-02-04,000001,Vente,361000,5333,,LES COQS SUD,B013,05130,05168,Sigoyer,05,,,05168000ZI0195,,,,,,,,,,,,,0,1,Maison,167,4,S,sols,,,500,5.96858,44.476276
2021-14632,2021-02-04,000001,Vente,361000,,,LES COQS SUD,B013,05130,05168,Sigoyer,05,,,05168000ZI0196,,,,,,,,,,,,,0,,,,,L,landes,,,1573,5.968056,44.475768
2021-14632,2021-02-04,000001,Vente,361000,,,LES COQS SUD,B013,05130,05168,Sigoyer,05,,,05168000ZI0197,,,,,,,,,,,,,0,,,,,L,landes,,,1382,5.968348,44.476335
2021-14632,2021-02-04,000001,Vente,361000,,,LES COQS SUD,B013,05130,05168,Sigoyer,05,,,05168000ZI0232,,,,,,,,,,,,,0,,,,,L,landes,,,2783,5.967472,44.47598
2021-14633,2021-02-10,000001,Vente,243000,,,RTE DE CHAUDEFEUILLE,0521,05000,05061,Gap,05,,,05061000BW0821,,,,,,,,,,,,,0,,,,,S,sols,,,1,6.051403,44.543909
2021-14633,2021-02-10,000001,Vente,243000,5035,,RTE DE CHAUDEFEUILLE,0521,05000,05061,Gap,05,,,05061000BW0925,,,,,,,,,,,,,0,1,Maison,91,4,S,sols,,,234,6.051289,44.544073
2021-14634,2021-01-29,000001,Vente,35000,5121,,LE VILLAGE,B087,05150,05126,Rosans,05,,,051260000F0228,,,,,,,,,,,,,0,1,Maison,73,4,S,sols,,,50,5.47137,44.391979
2021-14634,2021-01-29,000001,Vente,35000,,,LE VILLAGE,B087,05150,05126,Rosans,05,,,051260000F0229,,,,,,,,,,,,,0,,,,,S,sols,,,16,5.471242,44.391911
2021-14635,2021-02-10,000001,Vente,230000,15,,CHE DES VIGNES,0155,05400,05179,Veynes,05,,,05179000AM0239,,,,,,,,,,,,,0,1,Maison,102,4,S,sols,,,1159,5.807746,44.532899
2021-14636,2021-01-21,000001,Vente,10000,,,PRA RAMOURA,B063,05230,05011,Avançon,05,,,050110000Z0310,,,,,,,,,,,,,0,,,,,P,prés,,,6938,6.178679,44.521786
2021-14636,2021-01-21,000001,Vente,10000,,,PRA RAMOURA,B063,05230,05011,Avançon,05,,,050110000Z0310,,,,,,,,,,,,,0,,,,,L,landes,,,3828,6.178679,44.521786
2021-14637,2021-01-18,000001,Vente,136000,,,LE VILLAGE,B049,05200,05012,Baratier,05,,,05012000ZC0404,,,,,,,,,,,,,0,,,,,T,terres,,,703,6.491589,44.539771
2021-14638,2021-01-27,000001,Vente,54275,5182,,LA GARCINE,B409,05460,05001,Abriès-Ristolas,05,,,05001000AD0266,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.932234,44.788642
2021-14638,2021-01-27,000001,Vente,54275,5182,,LA GARCINE,B409,05460,05001,Abriès-Ristolas,05,,,05001000AD0266,,,67,28.54,,,,,,,,,1,2,Appartement,29,2,,,,,,6.932234,44.788642
2021-14639,2021-01-23,000001,Vente,2000,,,PRA CROZET,B131,05200,05045,Crots,05,,,050450000C2237,,,,,,,,,,,,,0,,,,,L,landes,,,370,6.487649,44.496325
2021-14640,2021-02-09,000001,Vente,1900,,,LOGIS NEUF,B019,05000,05037,Châteauvieux,05,,,050370000E0528,,,,,,,,,,,,,0,,,,,T,terres,,,1953,6.035152,44.476922
2021-14641,2021-02-06,000001,Vente,144000,9001,D,RUE DU FLEURENDON,0897,05000,05061,Gap,05,,,05061000BZ0099,,,565,59.89,,,,,,,,,1,2,Appartement,59,3,,,,,,6.062737,44.543779
2021-14641,2021-02-06,000001,Vente,144000,9005,,RUE DU FLEURENDON,0897,05000,05061,Gap,05,,,05061000BZ0099,,,656,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.062737,44.543779
2021-14642,2021-02-02,000001,Vente,18810,5186,,LE BOURG,B033,05470,05003,Aiguilles,05,,,05003000AB0263,,,38,23.5,,,,,,,,,1,2,Appartement,24,1,,,,,,6.86989,44.782369
2021-14642,2021-02-02,000001,Vente,18810,5186,,LE BOURG,B033,05470,05003,Aiguilles,05,,,05003000AB0263,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.86989,44.782369
2021-14643,2021-02-11,000001,Vente,336500,,,LES CLOTS,B002,05130,05074,Lettret,05,,,050740000B0514,,,,,,,,,,,,,0,,,,,T,terres,,,830,6.067994,44.469659
2021-14643,2021-02-11,000001,Vente,336500,5129,,LES CLOTS,B002,05130,05074,Lettret,05,,,050740000B0516,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,1170,6.068198,44.469412
2021-14643,2021-02-11,000001,Vente,336500,,,LES CLOTS,B002,05130,05074,Lettret,05,,,050740000B0517,,,,,,,,,,,,,0,,,,,T,terres,,,264,6.067668,44.469215
2021-14644,2021-01-25,000001,Vente,200000,5360,,ESP DESPIERRE,0032,05560,05177,Vars,05,,,05177000AA0176,,,294,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.680761,44.57251
2021-14644,2021-01-25,000001,Vente,200000,5360,,ESP DESPIERRE,0032,05560,05177,Vars,05,,,05177000AA0176,,,134,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.680761,44.57251
2021-14644,2021-01-25,000001,Vente,200000,5360,,ESP DESPIERRE,0032,05560,05177,Vars,05,,,05177000AA0176,,,465,38.29,,,,,,,,,1,2,Appartement,38,2,,,,,,6.680761,44.57251
2021-14645,2021-02-11,000001,Vente,88000,5226,,SUS MAISON,B182,05160,05114,Réallon,05,,,051140000G1933,,,123,37.21,21,,,,,,,,2,4,Local industriel. commercial ou assimilé,46,0,,,,,,6.362522,44.57869
2021-14646,2021-01-28,000001,Vente,62350,5171,,SAINTE MARIE,B144,05560,05177,Vars,05,,,051770000D2121,,,11,38.59,,,,,,,,,1,2,Appartement,40,2,,,,,,6.691234,44.593231
2021-14647,2021-01-19,000001,Vente,8500,,,CHAFFAUD,B020,05140,05010,Aspres-sur-Buëch,05,,,050100000C0033,,,,,,,,,,,,,0,,,,,L,landes,,,2060,5.767891,44.537673
2021-14647,2021-01-19,000001,Vente,8500,,,GD VALLON,B052,05140,05010,Aspres-sur-Buëch,05,,,050100000C0065,,,,,,,,,,,,,0,,,,,S,sols,,,25,5.770745,44.53609
2021-14647,2021-01-19,000001,Vente,8500,,,GD VALLON,B052,05140,05010,Aspres-sur-Buëch,05,,,050100000C0066,,,,,,,,,,,,,0,,,,,T,terres,,,6981,5.770944,44.536426
2021-14647,2021-01-19,000001,Vente,8500,,,GD VALLON,B052,05140,05010,Aspres-sur-Buëch,05,,,050100000C0067,,,,,,,,,,,,,0,,,,,L,landes,,,901,5.770519,44.536551
2021-14647,2021-01-19,000001,Vente,8500,,,GD VALLON,B052,05140,05010,Aspres-sur-Buëch,05,,,050100000C0086,,,,,,,,,,,,,0,,,,,L,landes,,,1616,5.770969,44.536897
2021-14647,2021-01-19,000001,Vente,8500,,,GD VALLON,B052,05140,05010,Aspres-sur-Buëch,05,,,050100000C0087,,,,,,,,,,,,,0,,,,,L,landes,,,1242,5.77143,44.536728
2021-14647,2021-01-19,000001,Vente,8500,,,GD VALLON,B052,05140,05010,Aspres-sur-Buëch,05,,,050100000C0088,,,,,,,,,,,,,0,,,,,P,prés,,,830,5.771799,44.536592
2021-14647,2021-01-19,000001,Vente,8500,,,HAUTES ISLES,B058,05140,05010,Aspres-sur-Buëch,05,,,050100000C0172,,,,,,,,,,,,,0,,,,,T,terres,,,3065,5.776322,44.539426
2021-14647,2021-01-19,000001,Vente,8500,,,HAUTES ISLES,B058,05140,05010,Aspres-sur-Buëch,05,,,050100000C0173,,,,,,,,,,,,,0,,,,,T,terres,,,6520,5.775509,44.538785
2021-14647,2021-01-19,000001,Vente,8500,,,HAUTES ISLES,B058,05140,05010,Aspres-sur-Buëch,05,,,050100000C0174,,,,,,,,,,,,,0,,,,,T,terres,,,1991,5.774859,44.538526
2021-14647,2021-01-19,000001,Vente,8500,,,HAUTES ISLES,B058,05140,05010,Aspres-sur-Buëch,05,,,050100000C0796,,,,,,,,,,,,,0,,,,,T,terres,,,2320,5.774884,44.536081
2021-14647,2021-01-19,000001,Vente,8500,,,HAUTES ISLES,B058,05140,05010,Aspres-sur-Buëch,05,,,050100000C0814,,,,,,,,,,,,,0,,,,,T,terres,,,4023,5.775368,44.537179
2021-14648,2021-02-15,000001,Vente,184977,5650,,PELENCHES,B320,05220,05079,Le Monêtier-les-Bains,05,,,05079000AE0120,,,211,,223,,,,,,,,2,2,Appartement,62,2,,,,,,6.516522,44.975661
2021-14649,2021-02-12,000001,Vente,70910,4,,IMP GALLICE BEY,0340,05100,05023,Briançon,05,,,05023000AM0079,,,11,,,,,,,,,,1,2,Appartement,33,2,,,,,,6.636615,44.895994
2021-14650,2021-02-15,000001,Vente,48000,20,,AV BALDENBERGER,0070,05100,05023,Briançon,05,,,05023000AN0115,,,2,,,,,,,,,,1,2,Appartement,26,1,,,,,,6.640313,44.902316
2021-14651,2021-02-10,000001,Vente,131000,3,,AV ADRIEN DAURELLE,0010,05100,05023,Briançon,05,,,05023000AH0146,,,110,,48,,,,,,,,2,3,Dépendance,,0,,,,,,6.630886,44.905745
2021-14651,2021-02-10,000001,Vente,131000,3,,AV ADRIEN DAURELLE,0010,05100,05023,Briançon,05,,,05023000AH0146,,,91,49.39,,,,,,,,,1,2,Appartement,42,3,,,,,,6.630886,44.905745
2021-14652,2021-02-05,000001,Vente,28500,5141,,LE BOIS D AUROUZE,B014,05250,05139,Dévoluy,05,,,05139000AA0012,,,1784,24.28,,,,,,,,,1,2,Appartement,25,1,,,,,,5.927205,44.676762
2021-14653,2021-01-26,000001,Vente,72220,5466,,RES LES GENTIANES,A300,05290,05110,Puy-Saint-Vincent,05,,,051100000F2418,,,128,,88,39.39,,,,,,,2,4,Local industriel. commercial ou assimilé,39,0,,,,,,6.480147,44.817749
2021-14654,2021-02-05,000001,Vente,297450,3,,RUE DES GENTIANES,1024,05000,05061,Gap,05,,,05061000DO0318,,,,,,,,,,,,,0,2,Appartement,117,4,S,sols,,,1040,6.05483,44.550844
2021-14654,2021-02-05,000001,Vente,297450,3,,RUE DES GENTIANES,1024,05000,05061,Gap,05,,,05061000DO0318,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,100,0,S,sols,,,1040,6.05483,44.550844
2021-14655,2021-02-09,000001,Vente,119000,4,B,CRS EMILE ZOLA,0820,05000,05061,Gap,05,,,05061000CL0436,,,17,73.04,3,,,,,,,,2,2,Appartement,73,3,,,,,,6.074176,44.55362
2021-14656,2021-02-02,000001,Vente,42785,5277,,LES PLAUTUS,B233,05170,05096,Orcières,05,,,05096000AC0268,,,60,25.87,,,,,,,,,1,2,Appartement,35,1,,,,,,6.314351,44.691216
2021-14657,2021-02-01,000001,Vente,65000,,,SERRE BOREL,B138,05260,05004,Ancelle,05,,,05004000AA0164,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,622,6.205986,44.620697
2021-14658,2021-02-11,000001,Vente,112800,5155,,LA MURE,B032,05200,05012,Baratier,05,,,05012000ZB0033,,,222,43.25,223,,229,,,,,,3,2,Appartement,42,3,,,,,,6.488087,44.540183
2021-14659,2021-02-01,000001,Vente,140000,76,C,RTE DES EYSSAGNIERES,0834,05000,05061,Gap,05,,,05061000BW0742,,,25,35.55,,,,,,,,,1,2,Appartement,35,2,,,,,,6.051442,44.540456
2021-14659,2021-02-01,000001,Vente,140000,76,C,RTE DES EYSSAGNIERES,0834,05000,05061,Gap,05,,,05061000BW0742,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.051442,44.540456
2021-14660,2021-02-06,000002,Vente,10000,131,,RUE GRAND RUE,0465,05230,05017,La Bâtie-Neuve,05,,,05017000AC0340,,,,,,,,,,,,,0,,,,,S,sols,,,31,6.196319,44.564956
2021-14661,2021-02-01,000001,Vente,135000,5383,,MERLETTE,B202,05170,05096,Orcières,05,,,05096000AC0353,,,222,60,,,,,,,,,1,2,Appartement,70,3,,,,,,6.320347,44.6963
2021-14662,2021-02-01,000001,Vente,435000,9232,,LA TOURRONDE,B190,05000,05061,Gap,05,,,05061000BS0453,,,,,,,,,,,,,0,1,Maison,139,4,S,sols,,,2003,6.041462,44.519999
2021-14663,2021-02-05,000001,Vente,104000,5233,,AILE FROIDE,B003,05340,05101,Vallouise-Pelvoux,05,,,051010000H0271,,,6,49.38,,,,,,,,,1,2,Appartement,53,3,,,,,,6.447596,44.886703
2021-14663,2021-02-05,000001,Vente,104000,5233,,AILE FROIDE,B003,05340,05101,Vallouise-Pelvoux,05,,,051010000H0271,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.447596,44.886703
2021-14664,2021-02-01,000001,Vente,96250,25,B,RUE CARNOT,0360,05000,05061,Gap,05,,,05061000CS0021,,,4,,6,,,,,,,,2,2,Appartement,73,3,,,,,,6.081331,44.559218
2021-14665,2021-02-04,000001,Vente,40600,5428,,CHE PEYRE CHOUSSOUS,0045,05260,05153,Saint-Michel-de-Chaillol,05,,,05153000ZC0391,,,10,19.39,23,,,,,,,,2,2,Appartement,18,1,,,,,,6.161727,44.686735
2021-14666,2021-02-16,000001,Vente,600,,,LES BLACHES DE PARASSAC,B007,05400,05099,Oze,05,,,050990000D0046,,,,,,,,,,,,,0,,,,,L,landes,,,949,5.788731,44.517531
2021-14666,2021-02-16,000001,Vente,600,,,LES BLACHES DE PARASSAC,B007,05400,05099,Oze,05,,,050990000D0047,,,,,,,,,,,,,0,,,,,L,landes,,,12858,5.788147,44.518501
2021-14667,2021-02-12,000001,Vente,75770,239,,AV DE MARSEILLE,0264,05110,05162,La Saulce,05,,,05162000AA0521,,,5,55.06,,,,,,,,,1,2,Appartement,55,3,,,,,,6.005542,44.424072
2021-14668,2021-02-15,000001,Vente,190000,,,LES ESCLUSEAUX,B027,05300,05070,Laragne-Montéglin,05,,,05070000AC0155,,,,,,,,,,,,,0,,,,,L,landes,,,417,5.812089,44.318138
2021-14668,2021-02-15,000001,Vente,190000,,,LES ESCLUSEAUX,B027,05300,05070,Laragne-Montéglin,05,,,05070000AC0156,,,,,,,,,,,,,0,,,,,L,landes,,,947,5.812666,44.318299
2021-14668,2021-02-15,000001,Vente,190000,6354,,LES ESCLUSEAUX,B027,05300,05070,Laragne-Montéglin,05,,,05070000AC0159,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,877,5.812195,44.318368
2021-14669,2021-02-15,000001,Vente,58000,5422,B,GLETIERE,B112,05240,05161,La Salle-les-Alpes,05,,,05161000AM0689,,,37,20.77,,,,,,,,,1,2,Appartement,20,1,,,,,,6.560653,44.944719
2021-14670,2021-02-10,000001,Vente,44400,46,,RUE DU PONT D ASFELD,0630,05100,05023,Briançon,05,,,05023000AP0309,,,50,,90,25.26,,,,,,,2,2,Appartement,28,1,,,,,,6.645024,44.898121
2021-14671,2021-01-30,000001,Vente,85000,,,RES LA COMBE D'OR,A107,05200,05098,Les Orres,05,,,050980000E2927,,,38,,64,30.24,,,,,,,2,4,Local industriel. commercial ou assimilé,35,0,,,,,,6.553388,44.482499
2021-14671,2021-01-30,000001,Vente,85000,,,RES LA COMBE D'OR,A107,05200,05098,Les Orres,05,,,050980000E2927,,,102,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,13,0,,,,,,6.553388,44.482499
2021-14672,2021-01-30,000001,Vente,165600,,,RES LES JARDINS DE LUMIERE,A100,05200,05012,Baratier,05,,,05012000ZC0018,,,24,55.83,7,,,,,,,,2,2,Appartement,54,3,,,,,,6.491135,44.538219
2021-14673,2021-02-12,000001,Vente,1,,,ROCHARDOU,B073,05100,05107,Puy-Saint-André,05,,,051070000A0188,,,,,,,,,,,,,0,,,,,L,landes,,,320,6.595517,44.884689
2021-14673,2021-02-12,000001,Vente,1,,,LA BAUMETTE,B008,05100,05107,Puy-Saint-André,05,,,051070000A0337,,,,,,,,,,,,,0,,,,,L,landes,,,342,6.596115,44.882019
2021-14673,2021-02-12,000001,Vente,1,,,LES AIGUILLETTES,B001,05100,05107,Puy-Saint-André,05,,,051070000A0906,,,,,,,,,,,,,0,,,,,L,landes,,,1325,6.604661,44.879419
2021-14673,2021-02-12,000001,Vente,1,,,LES SAGNES,B077,05100,05107,Puy-Saint-André,05,,,051070000A0965,,,,,,,,,,,,,0,,,,,T,terres,,,646,6.601892,44.878847
2021-14673,2021-02-12,000001,Vente,1,,,SARRAT,B078,05100,05107,Puy-Saint-André,05,,,051070000A1710,,,,,,,,,,,,,0,,,,,T,terres,,,143,6.599449,44.881724
2021-14673,2021-02-12,000001,Vente,1,,,SARRAT,B078,05100,05107,Puy-Saint-André,05,,,051070000A1711,,,,,,,,,,,,,0,,,,,T,terres,,,5,6.59962,44.881827
2021-14673,2021-02-12,000001,Vente,1,,,SARRAT,B078,05100,05107,Puy-Saint-André,05,,,051070000A1712,,,,,,,,,,,,,0,,,,,T,terres,,,1727,6.599718,44.881693
2021-14673,2021-02-12,000001,Vente,1,,,SARRAT,B078,05100,05107,Puy-Saint-André,05,,,051070000A1713,,,,,,,,,,,,,0,,,,,T,terres,,,98,6.599346,44.881741
2021-14673,2021-02-12,000001,Vente,1,,,SOUS LE PUY,B086,05100,05107,Puy-Saint-André,05,,,051070000B0198,,,,,,,,,,,,,0,,,,,T,terres,,,35,6.597982,44.878245
2021-14673,2021-02-12,000001,Vente,1,,,L EYRETTE,B044,05100,05107,Puy-Saint-André,05,,,051070000C0034,,,,,,,,,,,,,0,,,,,L,landes,,,418,6.586924,44.879889
2021-14673,2021-02-12,000001,Vente,1,,,LES AIRES,B002,05100,05107,Puy-Saint-André,05,,,051070000C0638,,,,,,,,,,,,,0,,,,,T,terres,,,342,6.585279,44.875633
2021-14673,2021-02-12,000001,Vente,1,,,SOUTEAU,B088,05100,05107,Puy-Saint-André,05,,,051070000D0177,,,,,,,,,,,,,0,,,,,P,prés,,,333,6.560984,44.894811
2021-14673,2021-02-12,000001,Vente,1,,,DESSOUS LE SARRET,B042,05100,05107,Puy-Saint-André,05,,,051070000D0514,,,,,,,,,,,,,0,,,,,P,prés,,,396,6.572743,44.889463
2021-14673,2021-02-12,000001,Vente,1,,,LE RIVET,B072,05100,05107,Puy-Saint-André,05,,,051070000D0929,,,,,,,,,,,,,0,,,,,P,prés,,,486,6.576418,44.885755
2021-14674,2021-02-11,000001,Vente,60450,5255,,CHAMP DU RAOUX,B016,05160,05164,Savines-le-Lac,05,,,05164000AD0166,,,17,27.7,7,,,,,,,,2,2,Appartement,28,1,,,,,,6.40748,44.524963
2021-14675,2021-01-27,000001,Vente,230000,7,,AV RENE FROGER,0700,05100,05023,Briançon,05,,,05023000AL0371,,,25,,,,,,,,,,1,2,Appartement,30,2,,,,,,6.63067,44.896851
2021-14675,2021-01-27,000001,Vente,230000,7,,AV RENE FROGER,0700,05100,05023,Briançon,05,,,05023000AL0371,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.63067,44.896851
2021-14675,2021-01-27,000001,Vente,230000,7,,AV RENE FROGER,0700,05100,05023,Briançon,05,,,05023000AL0371,,,24,,,,,,,,,,1,2,Appartement,30,2,,,,,,6.63067,44.896851
2021-14675,2021-01-27,000001,Vente,230000,7,,AV RENE FROGER,0700,05100,05023,Briançon,05,,,05023000AL0371,,,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.63067,44.896851
2021-14675,2021-01-27,000001,Vente,230000,5327,,LES CHALPS,B023,05600,05119,Risoul,05,,,05119000AA0282,,,101,,27,,,,,,,,2,2,Appartement,22,2,,,,,,6.63386,44.622196
2021-14676,2021-02-15,000001,Vente,500,,,DERRIERE LE LAUZET,B173,05220,05079,Le Monêtier-les-Bains,05,,,050790000B0586,,,,,,,,,,,,,0,,,,,P,prés,,,480,6.463118,45.0163
2021-14677,2021-02-08,000001,Vente,110000,5604,,PRA PALIER,B235,05170,05096,Orcières,05,,,05096000AD0224,,,137,51.99,,,,,,,,,1,4,Local industriel. commercial ou assimilé,59,0,,,,,,6.32759,44.69579
2021-14678,2021-02-06,000001,Vente,120000,,,LE VILLAGE,B048,05130,05170,Tallard,05,,,05170000AB0116,,,,,,,,,,,,,0,,,,,J,jardins,,,696,6.054239,44.462554
2021-14678,2021-02-06,000001,Vente,120000,2,,AV AUGUSTE DURAND,0015,05130,05170,Tallard,05,,,05170000AB0118,,,3,,4,,,,,,,,2,2,Appartement,60,3,,,,,,6.05399,44.46262
2021-14678,2021-02-06,000001,Vente,120000,2,,AV AUGUSTE DURAND,0015,05130,05170,Tallard,05,,,05170000AB0118,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.05399,44.46262
2021-14679,2021-02-09,000001,Vente,365750,,,RTE DE CHATEAUVIEUX,0516,05000,05061,Gap,05,,,05061000BN0342,,,,,,,,,,,,,0,1,Maison,103,3,AG,terrains d'agrément,,,767,6.055412,44.513907
2021-14679,2021-02-09,000001,Vente,365750,,,RTE DE CHATEAUVIEUX,0516,05000,05061,Gap,05,,,05061000BN0342,,,,,,,,,,,,,0,1,Maison,103,3,S,sols,,,500,6.055412,44.513907
2021-14680,2021-02-03,000001,Vente,476800,35,,RTE DU CHAPELET,0481,05000,05061,Gap,05,,,05061000AV0197,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,870,6.123561,44.561483
2021-14680,2021-02-03,000001,Vente,476800,,,CHAPELET,B256,05000,05061,Gap,05,,,05061000AV0387,,,,,,,,,,,,,0,,,,,T,terres,,,3336,6.123677,44.561249
2021-14681,2021-02-24,000001,Vente,210000,,,RES LES MELEZES D'OR,A241,05200,05098,Les Orres,05,,,050980000E2876,,,519,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,24,0,,,,,,6.552575,44.485117
2021-14681,2021-02-24,000001,Vente,210000,,,RES LES MELEZES D'OR,A241,05200,05098,Les Orres,05,,,050980000E2876,,,617,,707,60.59,,,,,,,2,4,Local industriel. commercial ou assimilé,62,0,,,,,,6.552575,44.485117
2021-14682,2021-02-08,000001,Vente,69900,5206,,LA JOUE DU LOUP,B322,05250,05139,Dévoluy,05,,,05139002AA0055,,,6,,,,,,,,,,1,2,Appartement,27,2,,,,,,5.894162,44.688883
2021-14683,2021-02-10,000001,Vente,179000,9002,,BD GEORGES POMPIDOU,1026,05000,05061,Gap,05,,,05061000CS0085,,,314,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.08131,44.557763
2021-14683,2021-02-10,000001,Vente,179000,9002,,BD GEORGES POMPIDOU,1026,05000,05061,Gap,05,,,05061000CS0085,,,236,,294,,,,,,,,2,2,Appartement,93,4,,,,,,6.08131,44.557763
2021-14683,2021-02-10,000001,Vente,179000,9002,,BD GEORGES POMPIDOU,1026,05000,05061,Gap,05,,,05061000CS0085,,,217,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.08131,44.557763
2021-14684,2021-02-10,000001,Vente,68000,1,,AV ARTHUR AUDIBERT,0011,05300,05070,Laragne-Montéglin,05,,,05070000AA0116,,,13,72.5,,,,,,,,,1,2,Appartement,50,2,,,,,,5.821604,44.314691
2021-14685,2021-02-16,000001,Vente,282900,5105,,LES FAYSSES,B016,05110,05013,Barcillonnette,05,,,050130000C0745,,,,,,,,,,,,,0,1,Maison,141,3,L,landes,,,7795,5.937502,44.439108
2021-14685,2021-02-16,000001,Vente,282900,5105,,LES FAYSSES,B016,05110,05013,Barcillonnette,05,,,050130000C0745,,,,,,,,,,,,,0,1,Maison,141,3,S,sols,,,1900,5.937502,44.439108
2021-14686,2021-02-18,000001,Vente,250900,9018,,CHEM DE LA CARRIERE,0355,05000,05061,Gap,05,,,05061000BV1217,,,1,,,,,,,,,,1,1,Maison,90,4,,,,,,6.04595,44.536362
2021-14687,2021-02-12,000001,Vente,165000,6,,RUE DU CHAMP DE COURSE,0425,05000,05061,Gap,05,,,05061000CL0406,,,16,,28,,,,,,,,2,2,Appartement,66,3,,,,,,6.072447,44.55118
2021-14687,2021-02-12,000001,Vente,165000,6,,RUE DU CHAMP DE COURSE,0425,05000,05061,Gap,05,,,05061000CL0406,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.072447,44.55118
2021-14688,2021-02-19,000001,Vente,96005,5410,,SUPER DEVOLUY,B230,05250,05139,Dévoluy,05,,,05139000AA0055,,,152,,183,45.86,,,,,,,2,2,Appartement,47,4,,,,,,5.928135,44.677811
2021-14689,2021-02-12,000001,Vente,270000,,,QUARTIER DE ROMETTE,B114,05000,05061,Gap,05,,,05061125AB0164,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,140,6.107159,44.579737
2021-14689,2021-02-12,000001,Vente,270000,,,QUARTIER DE ROMETTE,B114,05000,05061,Gap,05,,,05061125AB0165,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,126,6.107259,44.579746
2021-14689,2021-02-12,000001,Vente,270000,9005,A,IMP DU JEU DE PAUME,1228,05000,05061,Gap,05,,,05061125AB0328,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,327,6.107107,44.579543
2021-14689,2021-02-12,000001,Vente,270000,,,PRE MONGIL,B103,05000,05061,Gap,05,,,05061125AB0549,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,243,6.107171,44.579499
2021-14690,2021-02-16,000001,Vente,124000,5594,,RES L'ALBANE,A045,05560,05177,Vars,05,,,051770000F2591,,,146,,222,,,,,,,,2,4,Local industriel. commercial ou assimilé,31,0,,,,,,6.682222,44.567239
2021-14691,2021-02-16,000001,Vente,82000,16,,RUE DES GLYCINES,0107,05200,05046,Embrun,05,,,05046000AA0014,,,7,38.85,,,,,,,,,1,2,Appartement,42,1,,,,,,6.48412,44.564922
